,delay
3220,5.596869001
3221,5.585991413
3222,4.169873723
3223,4.723799302
3224,4.170091883
3225,3.648562917
3226,3.789662847
3227,3.643010671
3228,4.168807876
3229,3.763093919
3230,3.648787125
3231,3.692702696
3232,3.506460381
3233,3.227513808
3234,3.649059275
3235,3.790837359
3236,3.648898443
3237,3.790262944
3238,4.278253696
3239,3.259615965
3240,3.72693158
3241,3.759452981
3242,3.748969293
3243,3.726900973
3244,3.780772497
3245,4.279116076
3246,3.781488644
3247,3.781529344
3248,3.685141658
3249,3.25981821
3250,3.780821319
3251,4.291626897
3252,3.227215466
3253,4.289590577
3254,3.822281073
3255,3.758900501
3256,3.786982514
3257,3.726290035
3258,3.50805524
3259,3.696730584
3260,3.76588813
3261,3.661049436
3262,3.509040753
3263,3.702400117
3264,3.793189303
3265,3.404271887
3266,3.26539008
3267,3.763471683
3268,3.40428541
3269,3.759163779
3270,3.790434971
3271,3.508289532
3272,3.729973354
3273,3.661500645
3274,3.704913622
3275,3.703338371
3276,3.791451693
3277,3.266811509
3278,3.709221829
3279,3.510988878
3280,2.931528982
3281,2.931529392
3282,3.786529552
3283,3.823139037
3284,3.654409676
3285,3.791638463
3286,3.801862057
3287,3.648084684
3288,3.816256151
3289,3.264324771
3290,4.294437392
3291,4.296834341
3292,3.696321226
3293,3.731822827
3294,3.785138146
3295,3.787312765
3296,4.286543437
3297,3.768644829
3298,4.299944969
3299,4.137996203
3300,3.289570004
3301,4.653711929
3302,4.566655928
3303,5.165295417
3304,5.105562723
3305,4.179481402
3306,3.588604318
3307,5.441099211
3308,4.642758892
3309,4.076889271
3310,5.696086965
3311,4.022361425
3312,4.84141814
3313,5.112007895
3314,5.930790401
3315,4.148454604
3316,4.656241
3317,4.567255503
3318,5.928713805
3319,4.642677172
3320,4.124745721
3321,4.023097249
3322,4.554771951
3323,3.623647535
3324,4.841579479
3325,5.696551668
3326,4.841551705
3327,5.166209818
3328,4.567285457
3329,4.41524524
3330,4.159838856
3331,4.65510233
3332,4.657956529
3333,4.640699387
3334,4.658162425
3335,4.04347883
3336,4.181694806
3337,4.657301392
3338,5.703139131
3339,4.898080238
3340,4.850200007
3341,5.925664471
3342,5.171757619
3343,4.159707711
3344,3.626995513
3345,4.658461263
3346,4.155113783
3347,5.447421927
3348,5.448136361
3349,3.769130109
3350,4.158830205
3351,4.662800594
3352,4.186488861
3353,3.769098378
3354,4.646723312
3355,4.498734641
3356,4.327096653
3357,4.649814742
3358,4.422718157
3359,4.160436934
3360,3.628212846
3361,5.706249273
3362,4.093979321
3363,4.183858418
3364,4.192527622
3365,4.034727069
3366,4.177487119
3367,2.593756309
3368,4.03608998
3369,4.100901507
3370,4.156189466
3371,2.592714572
3372,3.646522552
3373,3.609458536
3374,4.024665936
3375,4.066858387
3376,4.086103221
3377,4.172878023
3378,4.162344171
3379,4.341867899
3380,4.169729272
3381,4.13014368
3382,4.138651825
3383,4.1443346
3384,4.169900453
3385,4.660710371
3386,4.14384318
3387,4.144982809
3388,3.900833065
3389,3.613709555
3390,4.109061943
3391,4.143679716
3392,4.165321494
3393,4.438878431
3394,3.645671831
3395,4.17027709
3396,4.073201712
3397,3.890290818
3398,4.041676912
3399,3.785082616
3400,3.605710359
3401,5.981208785
3402,4.16474424
3403,4.863906657
3404,4.109452271
3405,4.109894398
3406,4.144777486
3407,4.132449004
3408,3.648946903
3409,4.662150242
3410,4.074971373
3411,4.174648165
3412,4.170938783
3413,4.088382308
3414,4.174226933
3415,4.139855125
3416,4.143728058
3417,4.170241426
3418,4.087241478
3419,4.172485888
3420,4.170309966
3421,5.469760668
3422,3.646241199
3423,4.111333989
3424,4.147750951
3425,4.202754423
3426,4.140397878
3427,5.9425645
3428,4.111498347
3429,5.069472048
3430,4.675168694
3431,4.439202988
3432,4.663788079
3433,4.14542169
3434,4.144452553
3435,4.132914915
3436,4.147614949
3437,4.180993188
3438,4.165627029
3439,4.147542924
3440,4.109567911
3441,4.163857119
3442,4.665353401
3443,4.165743184
3444,4.046606635
3445,4.069983216
3446,4.093708365
3447,4.083837996
3448,4.087778598
3449,4.133122733
3450,4.589544746
3451,4.486150787
3452,4.677710444
3453,3.646886609
3454,5.464404261
3455,4.66275338
3456,5.470901764
3457,5.188874032
3458,4.865080438
3459,5.971315867
3460,4.207418741
3461,4.132651289
3462,5.952304413
3463,4.208373975
3464,3.894759748
3465,4.667674582
3466,4.532844296
3467,4.356176664
3468,4.688932806
3469,5.98304215
3470,5.983002115
3471,5.962776216
3472,5.73554928
3473,5.730679636
3474,4.145051653
3475,4.157334086
3476,3.771964244
3477,4.099731647
3478,3.903064961
3479,4.678426732
3480,4.058604541
3481,4.144534128
3482,4.123286477
3483,3.904304144
3484,4.570756368
3485,5.749656513
3486,4.097556427
3487,4.45341535
3488,4.689426048
3489,4.188756199
3490,4.60164643
3491,4.358715949
3492,4.1952308
3493,3.903449366
3494,4.208474058
3495,5.765705065
3496,4.207861604
3497,4.230806165
3498,4.704765003
3499,5.989350574
3500,6.017788092
3501,4.389817154
3502,4.254125237
3503,4.217258542
3504,4.602781622
3505,3.832922021
3506,6.029488713
3507,4.63880755
3508,5.766704952
3509,6.162928395
3510,4.092738386
3511,4.218549518
3512,4.219113757
3513,4.193122829
3514,4.211829521
3515,4.109474091
3516,4.094297645
3517,4.196080177
3518,4.218612019
3519,4.223071487
3520,4.569642358
3521,4.195980463
3522,4.219419038
3523,4.62371542
3524,4.6391764
3525,3.834095566
3526,3.697723015
3527,4.224827637
3528,4.180596449
3529,3.660660463
3530,4.639911716
3531,4.488201769
3532,4.91294047
3533,6.019356751
3534,4.723843313
3535,4.223620781
3536,4.17754033
3537,4.196280782
3538,6.01943663
3539,4.214558253
3540,4.093943891
3541,5.518781886
3542,5.512180138
3543,4.732299377
3544,4.093268856
3545,4.710533003
3546,4.71414436
3547,3.939688519
3548,3.695247926
3549,4.710591575
3550,3.693003714
3551,4.196333073
3552,4.486657851
3553,4.094994422
3554,3.693097662
3555,4.114115809
3556,4.118277491
3557,4.157784596
3558,4.160460068
3559,4.124496005
3560,2.651842635
3561,3.661401089
3562,4.158225177
3563,4.124462118
3564,3.938463481
3565,4.125828009
3566,4.623061778
3567,4.222408059
3568,4.237725057
3569,4.726396475
3570,3.656417462
3571,3.835369681
3572,3.939365077
3573,4.717688361
3574,4.491327164
3575,4.247947528
3576,5.014186631
3577,4.223197687
3578,4.127106455
3579,4.198798531
3580,4.233185654
3581,4.731711031
3582,4.729176027
3583,4.941915241
3584,3.721680737
3585,4.515198563
3586,4.756863892
3587,4.273196065
3588,4.151122109
3589,4.756618398
3590,4.741068036
3591,4.280163276
3592,4.248540016
3593,3.688707859
3594,3.688655569
3595,4.105282065
3596,3.68986186
3597,3.724199184
3598,4.757479093
3599,6.059645993
3600,4.28530423
3601,4.752192289
3602,4.225401897
3603,4.187894496
3604,4.225746413
3605,4.285865812
3606,4.223252483
3607,4.249096338
3608,4.222355129
3609,4.221459403
3610,3.722388746
3611,4.757592271
3612,4.219856895
3613,4.220594992
3614,4.210896666
3615,4.222957403
3616,4.249346099
3617,4.22491585
3618,4.755611099
3619,4.249581187
3620,5.797670314
3621,4.757491777
3622,4.259677386
3623,4.943075105
3624,4.945706877
3625,4.225617742
3626,4.754692484
3627,4.758036883
3628,5.79873911
3629,4.755728514
3630,4.753373482
3631,4.210399924
3632,4.25323718
3633,4.152042498
3634,4.153825296
3635,3.722510009
3636,4.24972906
3637,5.548631528
3638,4.24464617
3639,3.864506281
3640,4.744786277
3641,4.666950171
3642,4.225890369
3643,4.7409228
3644,4.253607955
3645,4.594094601
3646,4.112134745
3647,4.633135817
3648,3.86427139
3649,4.250333028
3650,4.155703823
3651,4.290594589
3652,4.299375708
3653,4.303026113
3654,5.022093255
3655,4.322511481
3656,4.328173697
3657,5.621391778
3658,5.92302068
3659,5.876342726
3660,4.292992411
3661,4.308833237
3662,3.805085404
3663,4.194476203
3664,4.249747235
3665,5.879146086
3666,3.773269242
3667,5.29014338
3668,4.736233676
3669,4.822805603
3670,4.325711456
3671,4.826588932
3672,4.305928432
3673,3.804775636
3674,4.335783909
3675,4.32452613
3676,4.333995548
3677,4.33767429
3678,5.291297871
3679,5.881528496
3680,4.29285217
3681,6.143056006
3682,6.103687815
3683,6.132118068
3684,5.880680588
3685,4.302923214
3686,4.307980649
3687,4.348946445
3688,6.132208665
3689,3.774513069
3690,3.805756508
3691,5.348990798
3692,4.837214467
3693,4.052510177
3694,4.195055507
3695,6.132380815
3696,4.334316596
3697,5.631698557
3698,3.474320203
3699,4.837002458
3700,3.947386934
3701,2.481828259
3702,4.402706144
3703,3.874334807
3704,4.415382737
3705,4.892993065
3706,4.261468225
3707,4.784507369
3708,4.361006035
3709,4.373396585
3710,4.430778069
3711,4.903843132
3712,6.178594005
3713,4.337251661
3714,4.117842642
3715,4.297790955
3716,4.403055633
3717,3.841549775
3718,4.372586213
3719,4.373456358
3720,4.902092828
3721,4.904427719
3722,4.118849766
3723,5.691902576
3724,4.304940361
3725,4.891239275
3726,3.541108544
3727,5.092959865
3728,2.751611693
3729,4.434619859
3730,3.875120608
3731,6.171283745
3732,5.948463841
3733,4.36119875
3734,3.875407129
3735,3.835441006
3736,4.400033176
3737,4.908366844
3738,5.936733966
3739,4.37660217
3740,4.304853102
3741,4.392856128
3742,4.43196694
3743,4.909778313
3744,4.420621812
3745,3.877417273
3746,4.400652858
3747,4.414173521
3748,4.308090301
3749,3.847796765
3750,4.913057939
3751,4.404802136
3752,4.266644691
3753,4.376859205
3754,4.326373239
3755,4.34347715
3756,4.322154633
3757,4.375418225
3758,4.123279436
3759,3.882862608
3760,4.365396259
3761,3.877739237
3762,4.303149396
3763,4.366722466
3764,4.266890451
3765,4.123085452
3766,4.399669028
3767,4.408362547
3768,4.344495279
3769,3.87784517
3770,4.404132591
3771,4.367475616
3772,4.376847325
3773,4.378055584
3774,4.411727643
3775,4.410002391
3776,4.281311515
3777,4.416386069
3778,4.911316288
3779,5.132132629
3780,4.322756938
3781,3.841609661
3782,4.37992056
3783,4.375916392
3784,4.40631758
3785,4.442476435
3786,4.324994894
3787,2.838983303
3788,2.759368173
3789,4.325111754
3790,5.955910268
3791,6.001676887
3792,4.913243239
3793,4.413774179
3794,4.315321522
3795,5.353633579
3796,4.401223937
3797,4.912515929
3798,4.418307254
3799,4.3832537
3800,4.384871654
3801,4.402885013
3802,4.127920435
3803,4.413101629
3804,4.408895221
3805,4.900516766
3806,4.315157499
3807,4.403762829
3808,4.380776643
3809,4.379288637
3810,4.445366236
3811,2.489245412
3812,4.172716092
3813,4.348642769
3814,4.449101513
3815,2.544229959
3816,4.393115728
3817,4.447637842
3818,2.709172739
3819,4.459858518
3820,4.48935024
3821,4.366826492
3822,4.946166081
3823,4.960516275
3824,4.959655438
3825,4.84089879
3826,4.328141547
3827,3.927805395
3828,4.431343264
3829,4.426322632
3830,4.394946186
3831,4.859561522
3832,4.367224116
3833,4.458796066
3834,4.464302898
3835,4.325971541
3836,4.173760429
3837,2.709409368
3838,4.454868049
3839,4.360199676
3840,3.889316886
3841,4.456217868
3842,4.490240302
3843,4.416866324
3844,4.449583391
3845,4.370965861
3846,4.44829863
3847,4.173185354
3848,4.447571423
3849,2.80831879
3850,4.798731546
3851,4.393548983
3852,2.544941493
3853,3.927490328
3854,4.371293667
3855,2.759008463
3856,4.428288031
3857,4.394488556
3858,4.45452161
3859,4.456485012
3860,4.427275606
3861,4.417393737
3862,4.458434309
3863,4.371236121
3864,4.428992428
3865,4.456425557
3866,2.710791398
3867,3.930386559
3868,4.394812161
3869,4.393687567
3870,4.415962091
3871,4.460421242
3872,4.353542237
3873,4.185607596
3874,4.415646854
3875,4.424288098
3876,4.430538893
3877,4.491856393
3878,4.393207994
3879,4.372627932
3880,2.537298602
3881,2.439225797
3882,2.709716425
3883,4.426828807
3884,2.54362287
3885,4.361548563
3886,2.439597886
3887,4.450226572
3888,4.173352138
3889,4.449652323
3890,3.930914105
3891,4.175556927
3892,4.959810566
3893,5.149078279
3894,4.968270143
3895,4.963731657
3896,4.861775599
3897,4.44977589
3898,4.174062841
3899,4.174910774
3900,4.450455592
3901,4.044194228
3902,3.933894287
3903,2.543548904
3904,3.895719024
3905,2.544876709
3906,4.175224042
3907,4.959478216
3908,5.473957451
3909,4.723885487
3910,4.429449282
3911,4.367914806
3912,4.413737924
3913,3.597370125
3914,4.458732431
3915,3.891046624
3916,4.173766872
3917,4.373384883
3918,4.456088313
3919,4.46033749
3920,4.450107871
3921,3.928954155
3922,3.928328841
3923,4.946480333
3924,4.377902981
3925,4.949911275
3926,4.378330037
3927,4.330514689
3928,3.931214623
3929,4.350141563
3930,4.318609968
3931,4.329656819
3932,4.627741412
3933,4.723241528
3934,4.430064883
3935,4.42978105
3936,4.491535743
3937,4.362352436
3938,4.18659235
3939,4.330976767
3940,4.43063688
3941,4.964056314
3942,4.960244678
3943,4.429162293
3944,3.931472841
3945,4.359554767
3946,3.934377299
3947,4.472532252
3948,3.928770879
3949,4.394933999
3950,4.331038322
3951,2.558091463
3952,2.440452294
3953,2.887606035
3954,3.899651394
3955,4.449980986
3956,2.558238171
3957,2.709809027
3958,2.538278018
3959,4.739746759
3960,2.457418747
3961,4.48292906
3962,4.091795798
3963,4.491525232
3964,4.476976772
3965,4.48735266
3966,3.921217625
3967,4.453075244
3968,4.482001799
3969,4.481921595
3970,4.494218224
3971,4.482966873
3972,4.393983513
3973,4.483216138
3974,4.981045498
3975,3.921295635
3976,6.025817958
3977,5.171289409
3978,2.561437494
3979,4.481486911
3980,3.919732186
3981,2.781582456
3982,2.78208635
3983,2.567661302
3984,4.352870239
3985,2.781498135
3986,4.447434111
3987,2.83169895
3988,2.910202845
3989,4.44744461
3990,4.3827796
3991,2.568258724
3992,4.473501816
3993,2.562217608
3994,2.5805301
3995,3.954135293
3996,2.57970118
3997,4.747327821
3998,4.864759639
3999,4.984290289
4000,6.016882984
4001,4.478814953
4002,4.479858743
4003,6.259052969
4004,4.47342672
4005,4.449072814
4006,4.974494182
4007,4.391796058
4008,2.732783806
4009,2.580296564
4010,2.580294006
4011,2.581437703
4012,4.971313598
4013,4.973906742
4014,3.913615341
4015,4.514776783
4016,5.778190961
4017,5.77240125
4018,2.569622562
4019,2.72483644
4020,2.467778185
4021,2.558953811
4022,2.585503932
4023,2.715696431
4024,2.570870194
4025,2.575940716
4026,2.576892783
4027,5.180382287
4028,2.471368075
4029,2.574208255
4030,2.587604056
4031,2.589030673
4032,4.999611269
4033,5.785514298
4034,5.180342052
4035,4.991645427
4036,2.742316561
4037,2.85411622
4038,2.740746076
4039,2.588574804
4040,2.516027334
4041,4.449740197
4042,2.729237451
4043,2.580018645
4044,2.856191677
4045,4.483651447
4046,2.721175228
4047,2.519563937
4048,2.475621482
4049,3.96427118
4050,4.526160032
4051,3.632872721
4052,4.209363684
4053,3.96936906
4054,4.999723942
4055,2.857171622
4056,2.586282417
4057,2.606258709
4058,2.758303392
4059,2.809678294
4060,2.761043177
4061,2.490616778
4062,2.582394454
4063,2.759297926
4064,2.594518637
4065,2.777380645
4066,2.826116734
4067,2.606162225
4068,2.877532259
4069,2.609671699
4070,2.777209321
4071,2.611472449
4072,2.826148423
4073,2.63588432
4074,2.61884873
4075,2.516797506
4076,2.622972122
4077,4.570084979
4078,4.495069808
4079,4.50631106
4080,4.495175623
4081,5.024615362
4082,2.622112942
4083,2.639755362
4084,2.57835674
4085,2.637435507
4086,2.534448622
4087,2.770880035
4088,2.805007126
4089,2.628579785
4090,2.802818828
4091,4.894882193
4092,2.638060243
4093,4.547232377
4094,2.637722934
4095,2.637551391
4096,5.059556621
4097,2.638187961
4098,4.527555678
4099,2.902822278
4100,2.535528321
4101,4.446037154
4102,4.548279174
4103,4.466007992
4104,2.658461309
4105,3.008974157
4106,4.191737828
4107,2.881498088
4108,2.665694608
4109,4.539510107
4110,3.010259784
4111,4.551293328
4112,2.83811239
4113,4.196707681
4114,4.558935492
4115,2.671322377
4116,4.057885711
4117,4.481158511
4118,5.090871191
4119,4.058314715
4120,4.583174987
4121,5.077690553
4122,4.445616874
4123,4.487221859
4124,4.61462658
4125,4.540938653
4126,4.575915463
4127,4.301707956
4128,4.586534861
4129,5.074096899
4130,5.073892413
4131,4.576969173
4132,5.076892671
4133,4.476882413
4134,4.058591512
4135,4.489569148
4136,5.001795212
4137,6.362678507
4138,4.01675252
4139,3.015061002
4140,6.382933593
4141,5.091350849
4142,5.088373043
4143,5.088417824
4144,4.583516438
4145,4.454484563
4146,5.881717842
4147,6.354774551
4148,5.527235168
4149,6.383073815
4150,6.364883942
4151,4.197677014
4152,4.615055245
4153,6.362936539
4154,4.506185339
4155,4.44587908
4156,4.523355918
4157,4.54535215
4158,4.302769277
4159,5.086991972
4160,4.017998117
4161,4.589028064
4162,4.554162444
4163,4.558979063
4164,4.565210098
4165,4.509594687
4166,4.55411762
4167,5.084629988
4168,4.531982205
4169,4.496284474
4170,4.506715385
4171,4.03340792
4172,4.179456714
4173,4.554562854
4174,2.945854884
4175,6.371670697
4176,4.454534041
4177,5.529829494
4178,5.09771134
4179,4.973959993
4180,4.59247346
4181,6.159349369
4182,5.891331104
4183,5.285814795
4184,5.891016444
4185,4.067727945
4186,4.530326877
4187,3.025036667
4188,2.681704597
4189,4.59230788
4190,4.569113706
4191,4.608891755
4192,5.381002678
4193,5.084174052
4194,5.086366214
4195,6.140014411
4196,2.898728504
4197,6.142665635
4198,5.098767507
4199,4.858682444
4200,6.405462485
4201,2.684299634
4202,3.027939736
4203,2.699279465
4204,2.624680369
4205,4.471282097
4206,5.087733752
4207,4.507835842
4208,4.069628455
4209,4.620745529
4210,2.950123011
4211,4.315607844
4212,4.037620418
4213,2.707429904
4214,2.972129398
4215,2.958533001
4216,4.599680569
4217,4.565106719
4218,5.097746795
4219,4.577820478
4220,4.049476104
4221,4.536297144
4222,4.581362396
4223,4.05026688
4224,4.581420421
4225,4.611591523
4226,2.591792165
4227,2.709227025
4228,4.221961657
4229,4.580856358
4230,3.04024758
4231,2.862917922
4232,4.222351696
4233,2.695049442
4234,4.47048792
4235,5.625812515
4236,4.524478828
4237,4.05042793
4238,4.512506595
4239,4.080807425
4240,4.994317343
4241,4.498495831
4242,5.09904303
4243,4.083660204
4244,4.548598103
4245,4.600546963
4246,5.1163255
4247,6.390982931
4248,2.710688165
4249,2.592660541
4250,3.749862241
4251,4.328049626
4252,4.52599519
4253,4.471191555
4254,4.512848314
4255,4.326639588
4256,4.326707526
4257,5.907058274
4258,4.951523247
4259,4.327757176
4260,5.11363013
4261,4.582193491
4262,4.569430843
4263,5.906981138
4264,5.900974211
4265,6.466810353
4266,4.521164292
4267,5.015701383
4268,4.612956925
4269,4.086915039
4270,4.64523923
4271,5.10115862
4272,4.051712046
4273,4.513271639
4274,4.601276921
4275,5.112000739
4276,6.380146719
4277,5.30203576
4278,5.907806159
4279,4.780845431
4280,4.585518622
4281,4.874966688
4282,4.958317836
4283,2.711728139
4284,2.69649744
4285,2.697370409
4286,2.91305856
4287,4.569446657
4288,4.605476414
4289,4.084371198
4290,4.084427532
4291,4.327738081
4292,4.507193624
4293,2.710618802
4294,5.302500806
4295,4.605483906
4296,4.549329617
4297,4.503553182
4298,4.514751821
4299,2.912492761
4300,2.699106323
4301,2.698132538
4302,2.912616076
4303,3.040601843
4304,2.690285133
4305,5.113925782
4306,4.646120473
4307,5.104075764
4308,2.712256106
4309,4.609898662
4310,2.965063433
4311,4.5703089
4312,4.603682287
4313,4.043499169
4314,6.420468815
4315,5.100230668
4316,3.751442761
4317,2.864642474
4318,5.118319666
4319,4.329616072
4320,4.514211887
4321,4.782968424
4322,4.514278821
4323,5.627612377
4324,2.594315363
4325,4.050011759
4326,2.864280081
4327,2.696712152
4328,4.571568857
4329,4.580732474
4330,4.516530943
4331,4.568217884
4332,4.571927158
4333,5.013571914
4334,5.114028349
4335,5.908696896
4336,4.504559139
4337,4.549414141
4338,4.473900359
4339,4.551757096
4340,4.084583839
4341,4.084582781
4342,2.71220314
4343,6.411421171
4344,4.08421955
4345,2.86706455
4346,2.715764842
4347,2.965215889
4348,4.152938529
4349,4.188025561
4350,4.569322315
4351,4.156212941
4352,4.610940908
4353,4.610970772
4354,4.715932441
4355,4.61675446
4356,4.15306297
4357,3.854294844
4358,2.813440751
4359,2.793698524
4360,2.830586377
4361,5.248786428
4362,3.047377815
4363,4.648677481
4364,4.741110006
4365,2.837695343
4366,3.005193513
4367,2.852333831
4368,4.780134697
4369,5.161251954
4370,4.753070465
4371,4.715679958
4372,4.633515505
4373,4.771609874
4374,4.769234982
4375,4.496074689
4376,4.495158292
4377,4.753747521
4378,4.780370836
4379,4.771159996
4380,5.328814378
4381,4.799451812
4382,4.824041047
4383,3.175798066
4384,4.302491156
4385,3.179934832
4386,4.818222913
4387,4.785713959
4388,4.264248828
4389,3.176297651
4390,5.328329943
4391,4.728590074
4392,4.297568542
4393,3.080327269
4394,3.045383524
4395,2.925028999
4396,4.801416109
4397,4.801332913
4398,3.077300059
4399,5.315574417
4400,3.0800931
4401,2.808890587
4402,5.244655298
4403,5.243705436
4404,4.730147829
4405,5.088516959
4406,2.910255172
4407,4.311814189
4408,2.928553496
4409,3.190393731
4410,3.142695235
4411,2.925869539
4412,4.829653299
4413,5.361965336
4414,5.349745841
4415,2.96073924
4416,3.290668201
4417,2.965559585
4418,4.837782037
4419,4.343014057
4420,4.87865459
4421,4.900781733
4422,2.964298752
4423,3.117569316
4424,2.94992462
4425,3.119717085
4426,3.11794884
4427,5.13315061
4428,4.834626052
4429,2.952921341
4430,4.881646874
4431,4.728015043
4432,2.94209423
4433,5.558671944
4434,3.169544998
4435,4.583714999
4436,4.584859766
4437,2.943898305
4438,3.118555682
4439,5.373919981
4440,4.728044941
4441,3.296940025
4442,3.121072657
4443,4.82795161
4444,4.308931006
4445,3.298207539
4446,5.374064213
4447,4.840257866
4448,4.837320554
4449,5.374029221
4450,4.875547716
4451,5.250056666
4452,6.645139313
4453,6.676418727
4454,6.413264407
4455,5.133847544
4456,4.865219972
4457,4.806169621
4458,3.120873563
4459,2.940914803
4460,4.839347386
4461,4.836280568
4462,2.954825966
4463,4.58445767
4464,2.941189975
4465,2.947632256
4466,6.412746684
4467,4.299663217
4468,4.82675988
4469,4.309472076
4470,4.862279196
4471,5.357503305
4472,4.002892097
4473,4.453032846
4474,6.16494958
4475,3.095969504
4476,4.82822956
4477,4.842679454
4478,3.232558881
4479,3.169920857
4480,2.94283411
4481,2.950659211
4482,2.952729809
4483,5.37403889
4484,4.841553292
4485,6.164998951
4486,3.221479135
4487,2.894536558
4488,2.967880983
4489,3.096131903
4490,2.956116182
4491,5.357094012
4492,5.374431519
4493,5.361114515
4494,4.339505465
4495,2.955257531
4496,3.221443008
4497,4.7785138
4498,2.9673413
4499,2.956202013
4500,3.221582584
4501,3.221824419
4502,3.169791838
4503,3.232999955
4504,2.969235254
4505,2.948603366
4506,3.107590198
4507,2.953795992
4508,2.953425178
4509,2.951545188
4510,3.222039567
4511,6.165332631
4512,5.269283426
4513,3.29811926
4514,2.851163639
4515,3.299202477
4516,3.298437584
4517,3.298199119
4518,2.953514228
4519,2.95309348
4520,5.359178108
4521,2.951261054
4522,3.221931236
4523,2.89524944
4524,2.851100153
4525,6.639177286
4526,6.678739587
4527,6.647413906
4528,6.167093888
4529,4.869953813
4530,3.075757861
4531,2.968870521
4532,2.956616161
4533,6.679236962
4534,4.781147729
4535,4.867759907
4536,5.135392955
4537,4.868773683
4538,4.343972975
4539,4.868778239
4540,4.310836143
4541,2.956660937
4542,3.300127967
4543,3.224226459
4544,2.958998599
4545,2.945221431
4546,3.301716983
4547,2.953495179
4548,3.105098094
4549,6.173637284
4550,5.366695897
4551,4.769926355
4552,4.788005409
4553,4.351399421
4554,4.490313584
4555,4.319247897
4556,3.130795518
4557,4.73807579
4558,4.83774806
4559,2.988307418
4560,4.90431607
4561,2.990781898
4562,2.986431699
4563,3.00747474
4564,2.990864512
4565,3.145668734
4566,2.956551351
4567,2.956620807
4568,2.912622122
4569,5.422721753
4570,3.01821866
4571,3.012213095
4572,3.282168813
4573,4.948374054
4574,3.041902995
4575,3.257489872
4576,3.208545359
4577,3.309009138
4578,4.865612772
4579,3.319056541
4580,3.2063815
4581,3.257815704
4582,3.208481212
4583,3.054194992
4584,3.257547855
4585,3.386523771
4586,3.030317672
4587,3.043725648
4588,4.893108076
4589,3.029327962
4590,3.208488243
4591,4.684615577
4592,4.928731157
4593,4.426715164
4594,5.459436351
4595,4.396008511
4596,4.858384606
4597,4.399117405
4598,4.858621063
4599,3.050413925
4600,4.922311957
4601,3.035536598
4602,3.321431245
4603,4.967813674
4604,4.90424463
4605,4.837345735
4606,2.950368789
4607,3.056198827
4608,4.96637333
4609,3.397896639
4610,4.960508652
4611,4.841315653
4612,4.438997358
4613,4.408533714
4614,4.976571665
4615,4.84085831
4616,4.838437981
4617,4.927495649
4618,4.970221535
4619,3.398092954
4620,4.685341501
4621,4.870607491
4622,4.581188261
4623,4.840301242
4624,4.840965954
4625,4.936105041
4626,4.697305554
4627,4.441934699
4628,4.841797372
4629,4.401932676
4630,4.972102884
4631,4.966912571
4632,4.840541623
4633,4.41003767
4634,4.401988024
4635,3.055141965
4636,3.056897391
4637,3.270473931
4638,3.068747382
4639,3.059439352
4640,3.40346906
4641,3.062476121
4642,3.080214674
4643,4.883185379
4644,4.915298543
4645,3.063871856
4646,3.075581642
4647,3.122508716
4648,3.144601081
4649,4.946216776
4650,3.295017052
4651,3.397391945
4652,5.546179054
4653,5.04728401
4654,3.407408851
4655,4.183743122
4656,4.760571038
4657,3.296801597
4658,3.130710704
4659,3.283802293
4660,3.126068397
4661,3.12357807
4662,4.89913962
4663,4.182441228
4664,3.295682641
4665,4.483675765
4666,3.132520599
4667,3.146003726
4668,5.042844153
4669,5.550932757
4670,5.533867276
4671,5.004509808
4672,4.515237176
4673,4.762313172
4674,5.537048748
4675,5.018807833
4676,5.545826686
4677,4.936414993
4678,5.460514241
4679,4.762040339
4680,5.052485626
4681,5.548286272
4682,5.036991019
4683,4.656729468
4684,5.044599492
4685,5.037012635
4686,3.13052402
4687,4.521031055
4688,3.398446019
4689,4.955049608
4690,3.474600344
4691,4.941328472
4692,3.250184882
4693,5.046030719
4694,5.012276899
4695,4.947184616
4696,4.964749342
4697,4.48633577
4698,4.91650756
4699,5.01698295
4700,5.537684699
4701,5.013689857
4702,5.003558976
4703,4.182927154
4704,5.534564423
4705,4.914037345
4706,5.043126673
4707,4.941597271
4708,4.936411987
4709,5.019856102
4710,4.918671934
4711,3.39576221
4712,5.388002538
4713,3.029011417
4714,4.983263348
4715,4.950041333
4716,4.520172644
4717,4.517927402
4718,5.050151141
4719,5.04669582
4720,4.517874472
4721,4.521941852
4722,4.921608296
4723,3.04154916
4724,6.036524451
4725,5.078458848
4726,3.160128158
4727,5.581490199
4728,5.107990457
4729,4.792480404
4730,5.083478084
4731,5.08304741
4732,5.567793341
4733,3.057643938
4734,5.050085118
4735,5.338689881
4736,6.873115936
4737,5.567446558
4738,5.110577848
4739,5.565434497
4740,5.07822886
4741,6.621278142
4742,6.873643084
4743,3.163967223
4744,5.035233555
4745,3.329930151
4746,5.077627786
4747,4.508506429
4748,3.327787775
4749,4.979047272
4750,5.106250599
4751,4.547869499
4752,5.078270768
4753,5.580559659
4754,5.577910873
4755,5.091447413
4756,4.945921737
4757,5.080103633
4758,5.81820513
4759,5.47874274
4760,3.175694485
4761,6.037296148
4762,5.577909988
4763,3.330579023
4764,4.547837982
4765,3.163564546
4766,5.080629434
4767,5.973655117
4768,4.550745296
4769,5.417421317
4770,3.162460326
4771,5.084709497
4772,3.198696515
4773,5.072232969
4774,4.544255892
